pid,uptake_year,mc,uptake_group
100146042,29,3,2
100146051,32,3,2
100146063,39,3,2
100146070,41,3,2
100146131,25,3,2
100146168,26,3,2
100146222,38,3,2
100146237,30,3,2
100146239,27,3,2
100146270,31,3,2
100146302,34,3,2
100146353,33,3,2
100146365,42,3,2
100146381,30,3,2
100146433,29,3,2
100146475,37,3,2
100146490,34,3,2
100146527,37,3,2
100146566,36,3,2
100146597,30,3,2
100146600,32,3,2
100146607,31,3,2
100146673,31,3,2
100146681,29,3,2
100146792,30,3,2
100146814,34,3,2
100146821,29,3,2
100146841,42,3,2
100146895,29,3,2
100146913,30,3,2
100146928,44,3,2
100146942,40,3,2
100146948,36,3,2
100146973,28,3,2
100146974,37,3,2
100147023,28,3,2
100147030,36,3,2
100147053,44,3,2
100147106,34,3,2
100147126,27,3,2
100147143,35,3,2
100147170,30,3,2
100147253,26,3,2
100147267,34,3,2
100147293,28,3,2
100147346,26,3,2
100147350,30,3,2
100147356,29,3,2
100147372,30,3,2
100147378,27,3,2
100147384,29,3,2
100147402,34,3,2
100147404,28,3,2
100147469,28,3,2
100147556,35,3,2
100147583,31,3,2
100147611,36,3,2
100147640,37,3,2
100147697,34,3,2
100147709,25,3,2
100147728,25,3,2
100147767,34,3,2
100147791,33,3,2
100147803,31,3,2
100147854,33,3,2
100147866,33,3,2
100147877,32,3,2
100147890,29,3,2
100147914,25,3,2
100147961,28,3,2
100147964,36,3,2
100148044,29,3,2
100148200,33,3,2
100148211,26,3,2
100148261,27,3,2
100148273,27,3,2
100148294,40,3,2
100148314,25,3,2
100148366,42,3,2
100148385,40,3,2
100148417,31,3,2
100148502,36,3,2
100148566,33,3,2
100148577,33,3,2
100148588,26,3,2
100148590,32,3,2
100148669,37,3,2
100148692,42,3,2
100148718,35,3,2
100148744,27,3,2
100148745,32,3,2
100148781,33,3,2
100148830,28,3,2
100148856,29,3,2
100148962,31,3,2
100149059,29,3,2
100149116,36,3,2
100149131,25,3,2
100149180,32,3,2
100149268,32,3,2
100149276,39,3,2
100149302,36,3,2
100149377,30,3,2
100149378,33,3,2
100149397,26,3,2
100149431,35,3,2
100149476,31,3,2
100149513,33,3,2
100149539,36,3,2
100149576,25,3,2
100149620,27,3,2
100149666,35,3,2
100149673,27,3,2
100149833,43,3,2
100149848,27,3,2
100149876,25,3,2
100149906,31,3,2
100149942,37,3,2
100149986,38,3,2
100150097,30,3,2
100150168,37,3,2
100150195,31,3,2
100150272,26,3,2
100150282,33,3,2
100150362,29,3,2
100150374,33,3,2
100150415,31,3,2
100150499,25,3,2
100150500,30,3,2
100150503,27,3,2
100150519,38,3,2
100150541,28,3,2
100150562,29,3,2
100150565,37,3,2
100150618,38,3,2
100150678,44,3,2
100150737,31,3,2
100150896,29,3,2
100150938,27,3,2
100150964,26,3,2
100150974,26,3,2
100151017,28,3,2
100151042,29,3,2
100151052,26,3,2
100151073,27,3,2
100151126,35,3,2
100151176,28,3,2
100151205,29,3,2
100151231,32,3,2
100151241,30,3,2
100151318,44,3,2
100151339,29,3,2
100151382,36,3,2
100151476,25,3,2
100151479,31,3,2
100151606,28,3,2
100151735,32,3,2
100151736,32,3,2
100151797,35,3,2
100151830,29,3,2
100151878,26,3,2
100151921,27,3,2
100151924,29,3,2
100151986,29,3,2
100151999,36,3,2
100152024,29,3,2
100152066,38,3,2
100152092,26,3,2
100152101,38,3,2
100152125,27,3,2
100152126,25,3,2
100152131,27,3,2
100152256,27,3,2
100152261,38,3,2
100152285,34,3,2
100152351,31,3,2
100152352,27,3,2
100152363,33,3,2
100152370,31,3,2
100152401,25,3,2
100152512,42,3,2
100152523,30,3,2
100152534,32,3,2
100152537,28,3,2
100152557,44,3,2
100152617,29,3,2
100152624,35,3,2
100152641,32,3,2
100152736,33,3,2
100152754,33,3,2
100152768,27,3,2
100152800,38,3,2
100152828,43,3,2
100152891,40,3,2
100152910,26,3,2
100152928,37,3,2
100152983,25,3,2
100153029,40,3,2
100153054,36,3,2
100153062,35,3,2
100153206,41,3,2
100153226,36,3,2
100153243,36,3,2
100153251,27,3,2
100153257,29,3,2
100153306,28,3,2
100153324,28,3,2
100153390,27,3,2
100153418,31,3,2
100153454,25,3,2
100153463,30,3,2
100153481,33,3,2
100153496,28,3,2
100153602,26,3,2
100153702,29,3,2
100153734,35,3,2
100153777,25,3,2
100153789,43,3,2
100153837,26,3,2
100153911,25,3,2
100153952,31,3,2
100153956,27,3,2
100153984,29,3,2
100153995,31,3,2
100154063,32,3,2
100154084,39,3,2
100154105,27,3,2
100154116,31,3,2
100154141,27,3,2
100154209,37,3,2
100154248,25,3,2
100154255,42,3,2
100154301,31,3,2
100154306,30,3,2
100154349,35,3,2
100154375,32,3,2
100154378,32,3,2
100154379,35,3,2
100154420,28,3,2
100154460,41,3,2
100154493,43,3,2
100154507,29,3,2
100154511,28,3,2
100154582,26,3,2
100154644,29,3,2
100154684,33,3,2
100154735,26,3,2
100154747,25,3,2
100154750,31,3,2
100154810,34,3,2
100154858,33,3,2
100154916,25,3,2
100154917,34,3,2
100154952,31,3,2
100155015,26,3,2
100155056,37,3,2
100155059,31,3,2
100155162,27,3,2
100155164,40,3,2
100155245,31,3,2
100155339,31,3,2
100155354,28,3,2
100155373,26,3,2
100155397,42,3,2
100155438,42,3,2
100155441,44,3,2
100155464,25,3,2
100155517,37,3,2
100155518,38,3,2
100155523,26,3,2
100155574,28,3,2
100155584,26,3,2
100155605,33,3,2
100155612,33,3,2
100155628,42,3,2
100155652,28,3,2
100155787,34,3,2
100155823,25,3,2
100155827,33,3,2
100155890,30,3,2
100155914,34,3,2
100156054,34,3,2
100156133,27,3,2
100156234,26,3,2
100156252,44,3,2
100156276,31,3,2
100156302,30,3,2
100156399,28,3,2
100156405,38,3,2
100156431,30,3,2
100156486,37,3,2
100156581,36,3,2
